,RCH1_1,RCH1_2,RCH1_3,RCH1_4,RCH1_5,RCH1_6,RCH1_7,RCH1_8,RCH1_9,RCH1_10,RCH2_1,RCH2_2,RCH2_3,RCH2_4,RCH2_5,RCH2_6,RCH2_7,RCH2_8,RCH2_9,RCH2_10,RCH3_1,RCH3_2,RCH3_3,RCH3_4,RCH3_5,RCH3_6,RCH3_7,RCH3_8,RCH3_9,RCH3_10,RCH4_1,RCH4_2,RCH4_3,RCH4_4,RCH4_5,RCH4_6,RCH4_7,RCH4_8,RCH4_9,RCH4_10,RCH5_1,RCH5_2,RCH5_3,RCH5_4,RCH5_5,RCH5_6,RCH5_7,RCH5_8,RCH5_9,RCH5_10
18,28.724,28.8192,28.721600000000002,28.721600000000002,28.8192,28.721399999999985,28.720999999999997,28.82000000000002,28.81999999999998,28.81800000000001,33.3156,33.312999999999995,33.2154,33.312999999999995,33.2154,33.11760000000001,33.216,33.31199999999996,33.216,33.412,168.03019999999998,165.5918,163.072,135.81399999999996,148.51400000000004,157.11399999999998,160.33799999999997,160.82600000000014,160.1419999999999,158.97000000000006,167.93019999999999,165.68980000000002,165.70999999999998,166.298,167.27599999999993,168.05599999999998,168.54400000000015,167.9599999999999,166.394,164.53999999999985,168.03019999999998,165.68980000000002,165.61199999999997,166.39600000000004,167.37200000000004,167.9599999999999,168.54400000000015,167.86199999999985,166.2980000000001,164.63599999999997
19,33.5094,33.5084,33.5086,33.703799999999994,33.606,33.801800000000014,33.80199999999998,33.800000000000004,33.9,34.098000000000006,43.376400000000004,43.473,43.570799999999984,43.473000000000006,43.66880000000002,43.66799999999999,43.76599999999997,43.96600000000004,44.06599999999998,44.164,40.5432,40.542399999999994,40.64,40.64000000000001,40.6404,40.83399999999999,40.836000000000006,40.93399999999998,41.13600000000002,41.23200000000002,45.8186,45.91539999999999,45.91539999999999,46.01300000000001,46.11159999999998,46.20800000000003,46.501999999999995,46.605999999999966,46.80200000000001,46.99799999999996,52.852399999999996,52.75399999999999,52.949200000000005,53.242399999999996,53.24200000000001,53.24199999999997,53.64200000000001,53.83599999999999,54.03200000000003,54.32600000000001
20,33.4118,33.5084,33.410799999999995,33.606,33.5086,33.606399999999994,33.704,33.704,33.704,33.9,42.9838,42.98459999999999,42.88699999999999,43.17999999999999,43.08259999999999,43.08200000000002,43.37599999999999,43.37800000000001,43.480000000000004,43.47999999999996,41.6162,41.421600000000005,41.616799999999984,41.61700000000001,41.6164,41.715999999999994,41.812000000000005,42.01000000000001,42.013999999999996,42.013999999999996,46.3072,46.4038,46.50139999999999,46.50160000000001,46.59999999999997,46.696000000000026,46.89399999999999,47.191999999999986,47.192000000000036,47.48599999999996,53.73,53.9262,53.828399999999995,54.02340000000001,53.92600000000001,54.122,54.423999999999985,54.51999999999999,54.81400000000001,54.91200000000003
21,33.607200000000006,33.7038,33.60599999999999,33.8994,33.703799999999994,33.801800000000014,33.80199999999998,33.996,33.996,34.098000000000006,43.474000000000004,43.570800000000006,43.570799999999984,43.668400000000005,43.57000000000002,43.76599999999997,43.86399999999999,43.96600000000004,44.16399999999996,44.164000000000044,40.8364,40.8354,40.93300000000001,41.03079999999999,41.0304,41.032000000000004,41.225999999999985,41.22600000000003,41.427999999999976,41.427999999999976,46.4048,46.4038,46.50160000000001,46.599199999999996,46.50059999999998,46.69799999999999,46.894000000000034,47.093999999999966,47.094000000000015,47.38800000000003,52.364,52.55839999999999,52.6562,52.655400000000014,52.95000000000001,52.85199999999999,53.05399999999998,53.24999999999997,53.54400000000003,53.64199999999997
22,33.2146,33.215399999999995,33.215399999999995,33.2154,33.41080000000001,33.214399999999976,33.31400000000002,33.508,33.508,33.511999999999986,43.081599999999995,43.0822,43.0824,43.17999999999999,43.179799999999986,43.17999999999999,43.37600000000003,43.574,43.47999999999996,43.57799999999998,41.03,40.933,40.9332,41.1284,41.031400000000005,41.12800000000001,41.32399999999996,41.227999999999994,41.42800000000002,41.622,46.991,47.08760000000001,47.18539999999999,47.28300000000001,47.18499999999999,47.477999999999994,47.57800000000003,47.682,47.974000000000004,47.97399999999996,53.143800000000006,53.047,53.2422,53.243000000000016,53.33999999999999,53.43800000000001,53.64,53.73999999999999,54.03200000000003,54.22599999999997
23,33.8986,33.801399999999994,33.703799999999994,33.89919999999999,33.899200000000015,33.89979999999999,33.996,34.09399999999998,34.19400000000001,34.29199999999999,42.3018,42.3006,42.39859999999999,42.39840000000002,42.496600000000015,42.59399999999997,42.59400000000002,42.69399999999997,42.992000000000004,42.891999999999975,40.8364,40.933,40.933,41.03080000000001,41.03080000000001,41.225999999999985,41.225999999999985,41.227999999999994,41.525999999999996,41.52399999999998,46.6978,46.7946,46.79460000000001,46.89239999999999,46.990600000000015,47.086000000000006,47.18799999999996,47.486000000000004,47.582000000000015,47.87799999999995,52.36240000000001,52.265199999999986,52.46079999999999,52.6556,52.558000000000014,52.658,52.956,53.05400000000002,53.25199999999999,53.54199999999993
24,33.900200000000005,34.0946,33.996999999999986,34.094400000000014,34.0946,34.09520000000001,34.28999999999998,34.29000000000002,34.388,34.39000000000001,41.7156,41.6168,41.714600000000004,41.8124,41.91060000000002,41.90999999999998,42.005999999999986,42.01200000000003,42.306,42.209999999999994,40.738600000000005,40.9332,40.93300000000001,41.03079999999999,40.93240000000002,41.129999999999974,41.225999999999985,41.22600000000003,41.427999999999976,41.427999999999976,47.282399999999996,47.087599999999995,47.28300000000001,47.3808,47.3802,47.57599999999997,47.67600000000001,47.974000000000004,47.97399999999996,48.26800000000002,52.5578,52.4606,52.6562,52.655400000000014,52.85199999999999,52.85199999999999,53.152,53.05600000000003,53.444,53.73999999999999
25,33.802600000000005,33.7038,33.801399999999994,33.80160000000001,33.89919999999999,33.89939999999998,33.996,34.09600000000004,34.09399999999998,34.195999999999984,41.7156,41.714600000000004,41.6168,41.8124,41.91060000000002,41.812000000000005,42.103999999999964,42.10800000000003,42.209999999999994,42.308000000000014,40.738600000000005,40.73779999999999,40.73760000000001,40.933,40.835,41.032000000000004,41.02999999999999,41.130000000000024,41.33,41.33,46.5026,46.5992,46.59919999999998,46.79440000000001,46.892599999999995,46.892000000000024,47.28399999999997,47.290000000000006,47.58399999999998,47.876000000000026,51.77779999999999,51.8746,51.874599999999994,52.07100000000002,52.165999999999976,52.16799999999999,52.468,52.664000000000044,52.85999999999999,53.15199999999995
26,34.4846,34.5832,34.583,34.583000000000006,34.6808,34.583399999999976,34.77800000000002,34.68,34.97400000000002,34.88199999999999,41.911,41.910000000000004,41.90999999999999,42.00760000000001,42.007400000000004,42.20399999999999,42.201999999999984,42.20600000000001,42.405999999999985,42.50200000000004,39.9572,40.0538,40.1514,40.05379999999998,40.24980000000002,40.24799999999997,40.348000000000006,40.34599999999999,40.64800000000002,40.54799999999998,45.81699999999999,45.9154,45.7198,46.0132,46.0126,46.112000000000016,46.305999999999955,46.41000000000002,46.50999999999996,46.80200000000001,50.7992,50.6046,50.89780000000001,50.80039999999999,50.993999999999986,50.995999999999995,51.29400000000004,51.39399999999994,51.492000000000004,51.78400000000005
27,27.7494,27.842399999999994,27.744599999999995,27.842199999999995,27.94000000000001,27.842199999999995,27.8424,27.94080000000001,28.035999999999994,28.13599999999998,33.411,33.5084,33.41080000000001,33.60619999999999,33.606,33.60559999999999,33.60600000000002,33.9,33.704,33.90200000000001,32.4364,32.6292,32.5314,32.6294,32.53140000000001,32.727,32.629200000000004,32.92199999999998,32.824000000000005,32.82600000000002,35.560199999999995,35.6576,35.56,35.755399999999995,35.6576,35.85320000000001,35.94999999999997,35.95200000000003,36.14600000000001,36.05399999999999,38.0956,38.2954,38.2954,38.39299999999999,38.4908,38.48980000000002,38.58999999999999,38.686,38.788,38.88799999999999
28,33.507799999999996,33.605999999999995,33.5086,33.703799999999994,33.606,33.507799999999996,33.80200000000002,33.80199999999998,33.80200000000002,33.99799999999997,42.007,42.0076,41.910000000000004,42.1054,42.10599999999997,42.104000000000006,42.302000000000014,42.39999999999999,42.504000000000005,42.59999999999997,41.03,41.03079999999999,41.03080000000001,41.030599999999986,41.1278,41.225999999999985,41.324000000000005,41.326000000000015,41.62400000000002,41.52399999999998,45.7192,45.71999999999999,45.817800000000005,45.81759999999999,46.013400000000026,45.913999999999966,46.308000000000014,46.312,46.510000000000005,46.703999999999986,51.7762,51.7768,51.97240000000001,51.77659999999997,52.26600000000001,52.070000000000014,52.468,52.566000000000024,52.85999999999999,53.05399999999993
29,33.8986,33.801399999999994,33.80160000000001,33.89919999999999,33.99680000000001,33.996399999999994,33.99800000000002,34.09399999999998,34.192,34.195999999999984,43.181000000000004,43.3754,43.37519999999999,43.3754,43.473000000000006,43.47400000000001,43.76599999999997,43.769999999999996,43.87000000000003,44.06599999999998,41.324799999999996,41.3238,41.421600000000005,41.5192,41.518600000000006,41.52,41.713999999999984,41.814000000000014,41.917999999999985,42.10999999999996,46.6962,46.5016,46.696799999999996,46.6968,46.892599999999995,46.989999999999995,47.18599999999999,47.290000000000006,47.58399999999998,47.78000000000002,52.5578,52.656,52.6562,52.85200000000001,52.94799999999999,53.04799999999998,53.34799999999999,53.44600000000001,53.73799999999997,53.93400000000001
30,33.2146,33.215399999999995,33.313,33.2154,33.41079999999999,33.31279999999999,33.508,33.51000000000002,33.40999999999998,33.60800000000004,42.3,42.300799999999995,42.3984,42.39840000000002,42.39839999999997,42.59400000000002,42.59400000000002,42.79199999999999,42.796000000000014,42.992000000000004,42.3,42.3984,42.39859999999999,42.39840000000002,42.496600000000015,42.496,42.69199999999999,42.79199999999999,42.893999999999984,42.989999999999995,47.575399999999995,47.6738,47.6738,47.67380000000001,47.771200000000015,47.86999999999999,47.96800000000001,48.26799999999998,48.36600000000004,48.55999999999998,52.94840000000001,52.75399999999999,53.04680000000001,53.04679999999997,53.24200000000001,53.33999999999999,53.54400000000003,53.64200000000001,53.93400000000001,54.22799999999999
31,33.996199999999995,33.8992,33.996999999999986,33.899200000000015,34.0946,33.89979999999999,34.192,34.192,34.29000000000002,34.389999999999965,42.6908,42.691599999999994,42.69139999999999,42.88700000000001,42.887200000000014,42.88599999999998,42.98600000000001,43.18200000000001,43.28599999999998,43.477999999999994,41.2254,41.2262,41.3238,41.421400000000006,41.32320000000001,41.52,41.52,41.715999999999994,41.915999999999976,41.91600000000002,45.621599999999994,45.62220000000001,45.8178,45.9152,45.8172,45.915999999999976,46.20800000000003,46.411999999999985,46.41000000000002,46.703999999999986,52.16700000000001,52.26539999999999,52.46059999999999,52.363,52.65599999999999,52.75400000000001,52.956,53.25200000000003,53.44599999999993,53.73800000000006
32,33.605399999999996,33.6062,33.70380000000001,33.801599999999986,33.703799999999994,33.605200000000025,33.9,33.996,33.9,34.098000000000006,43.374599999999994,43.277800000000006,43.37519999999999,43.3754,43.473000000000006,43.47400000000001,43.76599999999997,43.769999999999996,43.968,44.066000000000024,41.7138,41.617,41.71459999999999,41.81220000000001,41.81240000000002,41.81199999999996,42.10600000000002,42.01000000000001,42.306,42.209999999999944,46.305800000000005,46.2084,46.30599999999999,46.50160000000001,46.50219999999998,46.696000000000026,46.89399999999999,47.094000000000015,47.289999999999964,47.58399999999998,52.36240000000001,52.363,52.46079999999999,52.557799999999986,52.65599999999999,52.85200000000003,53.05399999999998,53.25199999999999,53.444,53.83800000000001
33,33.8986,33.8992,33.899199999999986,33.99680000000001,33.99700000000001,33.997200000000014,34.09399999999998,34.192,34.29000000000002,34.489999999999995,42.7888,42.88699999999999,42.886799999999994,42.88700000000001,42.88639999999999,43.17999999999999,43.17999999999999,43.282,43.480000000000004,43.67399999999999,41.2254,41.32379999999999,41.128400000000006,41.5192,41.32320000000001,41.52,41.61600000000001,41.81599999999999,41.818,42.01399999999995,47.184599999999996,47.283199999999994,47.282999999999994,47.47840000000001,47.3808,47.477999999999994,47.872,47.87599999999998,48.170000000000044,48.17,51.7762,51.7768,51.97240000000001,51.874599999999994,52.16799999999999,52.16799999999999,52.370000000000026,52.566000000000024,52.76199999999997,52.95800000000001
34,33.8012,33.605999999999995,33.508399999999995,33.704,33.606,33.70439999999999,33.80200000000002,33.89799999999998,33.9,34.00000000000003,42.4954,42.5938,42.5938,42.593799999999995,42.593199999999996,42.69199999999999,42.88799999999999,42.89000000000001,43.088000000000015,43.18599999999994,41.3232,41.4214,41.421600000000005,41.3238,41.51999999999998,41.61600000000001,41.71400000000003,41.61999999999999,41.915999999999976,41.915999999999976,45.81699999999999,45.8176,45.91539999999999,46.01300000000001,46.11099999999999,46.11000000000001,46.308000000000014,46.507999999999996,46.606000000000016,46.89999999999994,51.9716,52.06999999999999,52.06999999999999,52.26440000000001,52.26600000000001,52.36399999999999,52.661999999999985,52.76200000000002,53.05599999999995,53.152000000000044
35,34.7778,34.876,34.87620000000001,34.97379999999999,34.97380000000001,35.0724,34.97399999999997,35.168,35.17000000000001,35.27200000000001,43.7654,43.76619999999999,43.76600000000001,43.961599999999976,43.9608,43.96200000000001,44.15800000000001,44.35599999999997,44.36,44.55400000000002,41.5186,41.5192,41.616799999999984,41.5192,41.71420000000001,41.715999999999994,41.90800000000001,41.91400000000001,42.013999999999996,42.20800000000002,46.5986,46.501400000000004,46.794599999999996,46.794599999999996,46.89280000000002,46.891999999999975,47.18599999999999,47.290000000000006,47.58399999999998,47.682,53.73,53.7308,53.828399999999995,54.024799999999985,54.02200000000001,54.22000000000002,54.522000000000006,54.813999999999965,54.91000000000001,55.30200000000001
36,34.58239999999999,34.6808,34.583,34.6808,34.77840000000001,34.5826,34.97400000000002,34.77799999999998,34.97400000000002,35.17399999999999,43.374599999999994,43.3754,43.47299999999999,43.47320000000001,43.473800000000004,43.56999999999997,43.76600000000001,43.769999999999996,43.968,43.96999999999998,41.03,40.933,41.03079999999999,40.9332,41.12900000000001,41.12800000000001,41.32399999999996,41.227999999999994,41.52400000000003,41.525999999999996,46.0124,46.2084,46.1108,46.306000000000004,46.20839999999999,46.404000000000025,46.59999999999997,46.80200000000001,46.90000000000003,47.191999999999986,53.9254,53.9262,54.2192,54.1212,54.21999999999998,54.41400000000001,54.620000000000026,54.90999999999997,55.01000000000005,55.30200000000001
37,33.507799999999996,33.410599999999995,33.41080000000001,33.508399999999995,33.5086,33.50780000000002,33.704,33.60599999999998,33.80200000000002,33.901999999999965,43.2786,43.277800000000006,43.473000000000006,43.27759999999998,43.473000000000006,43.57000000000002,43.669999999999966,43.769999999999996,43.87000000000003,43.96799999999996,42.1046,42.1054,42.1054,42.20299999999999,42.301599999999986,42.398000000000025,42.39799999999998,42.59600000000003,42.60199999999998,42.794,48.25919999999999,48.357800000000005,48.35759999999999,48.45540000000001,48.55399999999999,48.64999999999999,48.751999999999995,49.04800000000002,49.14799999999997,49.24400000000002,54.5116,54.60999999999999,54.70760000000001,54.70679999999999,54.806,55.100000000000016,55.30200000000001,55.399999999999984,55.693999999999996,55.88800000000003
38,34.8754,34.8762,34.876,34.876200000000004,34.876200000000004,35.07199999999999,34.876,35.07199999999999,35.16800000000004,35.17399999999999,43.56999999999999,43.473,43.47319999999999,43.57060000000001,43.57120000000001,43.76599999999997,43.76600000000001,43.868000000000016,43.96799999999996,44.164,41.5186,41.5192,41.421400000000006,41.61699999999999,41.61780000000002,41.615999999999964,41.812000000000005,41.814000000000014,42.013999999999996,42.013999999999996,47.282399999999996,47.282999999999994,47.3808,47.57599999999999,47.47779999999999,47.576000000000015,47.872,47.974000000000004,48.16999999999996,48.462000000000046,54.70700000000001,54.7076,54.805400000000006,54.806,55.098,55.09999999999997,55.498000000000005,55.49800000000005,55.887999999999934,56.181999999999995
39,33.5094,33.4108,33.606199999999994,33.508399999999995,33.606,33.60719999999999,33.800000000000004,33.704,33.80200000000002,33.901999999999965,43.2786,43.3754,43.375400000000006,43.3754,43.47320000000001,43.66799999999999,43.66799999999999,43.77200000000001,43.96799999999996,43.96800000000005,41.4226,41.4214,41.421600000000005,41.61680000000001,41.51959999999997,41.71400000000003,41.713999999999984,41.91199999999999,42.016000000000005,42.20800000000002,46.8916,46.8922,46.79460000000001,47.08779999999999,47.08780000000001,47.08799999999997,47.38199999999999,47.486000000000004,47.778000000000006,47.876000000000026,53.0478,53.14459999999998,53.144600000000004,53.437,53.33999999999999,53.634,53.64200000000001,53.93400000000001,54.12999999999997,54.32399999999999
40,33.7032,33.7038,33.70380000000001,33.801599999999986,33.89919999999999,33.80240000000001,33.996,33.996,34.09599999999999,34.098000000000006,41.6178,41.617,41.6168,41.910000000000004,41.7144,41.812000000000005,42.10599999999997,42.01000000000001,42.209999999999994,42.30600000000004,40.3478,40.54240000000001,40.44459999999999,40.542200000000015,40.64099999999999,40.64000000000001,40.73599999999997,40.934000000000026,41.038,41.03599999999998,45.9164,46.013,46.1108,46.20840000000001,46.209399999999974,46.306000000000004,46.501999999999995,46.703999999999986,46.703999999999986,47.09400000000006,51.3872,51.4838,51.581399999999995,51.6796,51.873999999999974,52.070000000000014,52.272000000000006,52.46999999999997,52.76000000000005,52.95799999999993
41,33.605399999999996,33.6062,33.410799999999995,33.703799999999994,33.8014,33.606400000000015,33.80199999999998,33.800000000000004,33.9,34.00000000000003,44.15619999999999,44.0592,44.254599999999996,44.25460000000001,44.25540000000001,44.35199999999999,44.45000000000001,44.55199999999997,44.75000000000002,44.848,42.3,42.300799999999995,42.3984,42.39840000000002,42.39839999999997,42.496,42.69200000000004,42.69399999999997,42.894000000000034,42.893999999999984,47.8684,47.7716,47.8692,47.967000000000006,47.967800000000004,48.16199999999999,48.26199999999998,48.560000000000024,48.658,48.85399999999995,54.4138,54.51239999999999,54.51220000000001,54.70760000000001,54.806,54.903999999999975,55.20400000000003,55.30200000000001,55.595999999999975,55.88800000000003
42,33.996199999999995,33.8992,33.89919999999999,34.0946,34.0946,33.99619999999999,34.19400000000001,34.192,34.29000000000002,34.389999999999965,43.181000000000004,43.18,43.27760000000001,43.3754,43.37600000000001,43.37399999999998,43.57199999999999,43.67200000000002,43.77399999999998,43.968,41.9092,42.0078,41.90999999999999,42.00760000000001,42.007400000000004,42.10599999999997,42.398000000000025,42.40200000000001,42.501999999999995,42.600000000000016,47.379999999999995,47.283,47.47859999999999,47.47840000000001,47.67399999999999,47.67399999999999,47.96800000000001,48.07199999999998,48.36600000000004,48.658,54.8046,54.805400000000006,55.000800000000005,54.9032,55.294,55.391999999999975,55.596000000000025,55.792000000000016,56.179999999999986,56.37799999999995
43,33.507799999999996,33.605999999999995,33.5086,33.606,33.60620000000001,33.50939999999998,33.800000000000004,33.80200000000002,33.704,33.999999999999986,42.6908,42.593799999999995,42.69160000000001,42.789199999999994,42.690600000000025,42.78999999999997,42.886000000000024,43.183999999999976,43.08999999999998,43.28400000000001,41.12779999999999,41.1284,41.22620000000001,41.225999999999985,41.32360000000001,41.42199999999998,41.324000000000005,41.52,41.62400000000002,41.818,47.6732,47.77139999999999,47.77159999999999,47.86920000000001,47.868599999999994,48.06599999999999,48.06600000000003,48.366,48.46199999999996,48.658,53.632400000000004,53.7306,53.8286,53.92639999999997,53.92600000000001,54.122,54.42200000000001,54.522000000000006,54.91000000000001,55.107999999999976
44,33.605399999999996,33.6062,33.60599999999999,33.60620000000001,33.80160000000001,33.60659999999997,33.898000000000025,33.80199999999998,33.99800000000002,33.99799999999997,42.3978,42.398399999999995,42.3984,42.49620000000001,42.593199999999975,42.59400000000002,42.69199999999999,42.89000000000001,42.893999999999984,43.088000000000015,40.736999999999995,40.73760000000001,40.64,40.835399999999986,40.836000000000006,40.93200000000001,40.93399999999998,41.130000000000024,41.23199999999998,41.33,46.1118,46.2084,46.30599999999999,46.50160000000001,46.4042,46.695999999999984,46.796000000000014,47.094000000000015,47.194,47.48599999999996,53.143800000000006,53.14459999999998,53.34000000000001,53.437599999999996,53.53599999999998,53.63200000000003,53.935999999999986,54.03199999999999,54.52000000000003,54.71599999999999
45,33.507799999999996,33.410599999999995,33.41080000000001,33.41080000000001,33.60619999999999,33.50780000000002,33.60599999999998,33.704,33.704,33.80399999999999,41.8116,41.8122,41.8124,41.81220000000001,42.00759999999999,42.008,42.10600000000002,42.20399999999999,42.307999999999964,42.50200000000004,40.5418,40.4446,40.34699999999999,40.542200000000015,40.54239999999998,40.64000000000001,40.64000000000001,40.836000000000006,40.842,41.03600000000003,44.547,44.547599999999996,44.547599999999996,44.64540000000001,44.74239999999998,44.842000000000006,44.93800000000001,45.04199999999998,45.336,45.43400000000002,50.50779999999999,50.50700000000001,50.8,50.70319999999999,50.89600000000001,50.897999999999975,51.19600000000002,51.19999999999995,51.492000000000004,51.68600000000003
46,33.605399999999996,33.5084,33.60620000000001,33.60619999999999,33.606,33.605800000000016,33.80199999999998,33.80200000000002,33.89799999999998,33.999999999999986,40.639199999999995,40.64,40.64,40.64000000000001,40.736799999999974,40.836000000000006,40.836000000000006,41.032000000000004,41.23200000000002,41.13399999999996,40.248599999999996,40.3468,40.151599999999995,40.346799999999995,40.346199999999996,40.446000000000026,40.54199999999999,40.64000000000001,40.842,40.842,43.8632,44.0592,43.96139999999999,44.05920000000001,44.156999999999975,44.15600000000004,44.35399999999996,44.454000000000036,44.652,44.74999999999998,49.7246,49.725399999999986,49.823000000000015,49.92099999999997,50.01800000000003,50.11600000000001,50.414,50.32000000000001,50.709999999999944,50.90600000000007
47,32.8238,32.922399999999996,32.824600000000004,32.92219999999999,32.92240000000002,32.92219999999999,33.020399999999995,33.11800000000002,33.115999999999964,33.11999999999999,39.8578,39.7606,39.760799999999996,39.956199999999995,39.76060000000001,39.95600000000001,40.05399999999999,40.05399999999999,40.158,40.35200000000003,39.467,39.4676,39.4678,39.467600000000004,39.663000000000004,39.466999999999985,39.76200000000003,39.85799999999999,39.86399999999999,39.96200000000001,43.081599999999995,43.0822,43.0824,43.17999999999999,43.179799999999986,43.27800000000001,43.472,43.576000000000015,43.67399999999999,43.872,47.770799999999994,47.7716,47.77139999999999,47.86920000000001,47.86900000000001,48.06399999999997,48.16600000000002,48.462,48.366,48.55999999999998
48,33.605399999999996,33.7038,33.703799999999994,33.704,33.8014,33.70360000000001,33.9,34.09399999999998,33.996,34.196000000000026,40.443799999999996,40.54240000000001,40.542199999999994,40.64000000000001,40.5416,40.64000000000001,40.737999999999985,40.93399999999998,40.94000000000002,41.03599999999998,39.2716,39.0768,39.272400000000005,39.27219999999998,39.46780000000001,39.36920000000001,39.56599999999999,39.46800000000001,39.66799999999999,39.86399999999999,42.6908,42.691599999999994,42.69139999999999,42.69160000000001,42.886600000000016,42.78999999999997,43.17999999999999,43.18400000000002,43.381999999999984,43.381999999999984,46.8932,46.99,47.0878,47.08759999999998,47.28340000000002,47.282000000000004,47.77399999999998,47.778000000000006,48.07199999999998,48.36600000000004
49,34.289199999999994,34.0946,34.1924,34.29,34.29,34.28979999999999,34.388,34.48600000000002,34.58199999999998,34.684000000000026,40.641,40.8354,40.83519999999999,40.9332,40.83520000000003,40.93399999999998,41.12800000000001,41.129999999999974,41.23200000000002,41.42800000000002,39.1738,39.174600000000005,39.272400000000005,39.17459999999999,39.36999999999999,39.27260000000001,39.46799999999997,39.56400000000002,39.57199999999998,39.76600000000001,42.9838,42.98459999999999,42.88699999999999,43.17999999999999,43.18060000000001,43.17999999999999,43.37399999999998,43.576000000000015,43.67399999999999,43.872,47.575399999999995,47.6738,47.6738,47.67380000000001,47.967200000000005,47.867999999999974,48.16600000000002,48.26799999999998,48.462000000000046,48.75599999999993
50,33.800799999999995,33.7038,33.703799999999994,33.80160000000001,33.89919999999999,33.80080000000001,33.99799999999997,33.898000000000025,34.09599999999999,34.19400000000001,41.4226,41.5192,41.421400000000006,41.714599999999976,41.52020000000003,41.713999999999984,41.812000000000005,41.91199999999999,42.013999999999996,42.209999999999994,40.5416,40.4446,40.639999999999986,40.542200000000015,40.5416,40.836000000000006,40.737999999999985,40.93399999999998,41.03600000000003,41.135999999999974,44.0586,44.0592,44.05920000000001,44.25459999999999,44.156399999999984,44.35200000000003,44.44999999999997,44.55400000000002,44.74999999999998,44.94400000000005,49.1384,49.1394,49.2368,49.23679999999999,49.3346,49.43200000000001,49.730000000000004,49.73199999999998,50.02600000000004,50.12400000000001
